model_id,car_id,firm_id,price,domestic,japan,european,const,hpwt,air,mpd,space,mpg,trend,year,share,quantity,logit_depvar,obsindex,model_id_str,loghpwt,logmpg,logspace,demeaned_const,demeaned_hpwt,demeaned_air,demeaned_mpd,demeaned_space,demeaned_loghpwt,demeaned_logmpg,demeaned_logspace,demeaned_trend,demeaned_demand_firm_const,demeaned_demand_firm_hpwt,demeaned_demand_firm_air,demeaned_demand_firm_mpd,demeaned_demand_firm_space,demeaned_demand_rival_const,demeaned_demand_rival_hpwt,demeaned_demand_rival_air,demeaned_demand_rival_mpd,demeaned_demand_rival_space,demeaned_supply_firm_const,demeaned_supply_firm_loghpwt,demeaned_supply_firm_air,demeaned_supply_firm_logmpg,demeaned_supply_firm_logspace,demeaned_supply_firm_trend,demeaned_supply_rival_const,demeaned_supply_rival_loghpwt,demeaned_supply_rival_air,demeaned_supply_rival_logmpg,demeaned_supply_rival_logspace,demeaned_supply_rival_trend,log_income_mean,demand_firm_const,demand_firm_hpwt,demand_firm_air,demand_firm_mpd,demand_firm_space,demand_rival_const,demand_rival_hpwt,demand_rival_air,demand_rival_mpd,demand_rival_space,supply_firm_const,supply_firm_loghpwt,supply_firm_air,supply_firm_logmpg,supply_firm_logspace,supply_firm_trend,supply_rival_const,supply_rival_loghpwt,supply_rival_air,supply_rival_logmpg,supply_rival_logspace,supply_rival_trend,ncar_firm_const,demeaned_ncar_firm_const
69,1600,17,6.137931034483,0,0,1,1,0.327421555252,0,1.897864661654,1.079,2.048,3,74,0.000447695888,32.128,-7.591904633235,318,FT12471,-1.11650677854584,0.716863707177261,0.0760346862759976,0,-0.066953717775583,-0.241768155164637,-0.187005173961863,-0.231158797023003,-0.160006217829731,0.0121473168511493,-0.178134267484162,-7.5403698691926,-13.3301759133965,-5.39400581706398,-3.57465042850699,-27.1726175971628,-19.1025501488498,-43.084799278304,-19.2789671709681,-21.9300857013983,-139.095880073507,-46.6414318227324,-13.3301759133965,12.2966210577169,-3.57465042850699,-8.64398063280533,-4.67231945331817,-162.878664862427,-43.084799278304,35.5311603639896,-21.9300857013983,-49.9814081081604,-4.35093391830915,-1113.45872801083,2.05775,2,0.654843110504,0,3.795729323308,2.158,72,26.496994619931,9,108.97616729323,102.6927,2,-2.23301355709169,0,1.43372741435452,0.152069372551995,6,72,-73.5304176273361,9,33.1821070269069,23.933303062433,216,2,-13.3301759133965
185,1602,3,4.817444219067,0,1,0,1,0.320987654321,0,2.42422556391,0.8614,2.616,3,74,0.000346487744,24.865,-7.848171365138,319,HDCIVI73,-1.13635261665092,0.961646433594952,-0.149196306362127,0,-0.0733876187065829,-0.241768155164637,0.339355728294137,-0.448758797023003,-0.179852055934806,0.25693004326884,-0.403365260122286,-7.5403698691926,-14.3301759133965,-5.65564805132798,-3.57465042850699,-28.8536363941548,-20.2749501488498,-43.084799278304,-19.2789671709681,-21.9300857013983,-139.095880073507,-46.6414318227324,-14.3301759133965,13.6424502935303,-3.57465042850699,-9.26713837732075,-4.85129706143883,-165.878664862427,-43.084799278304,35.5311603639896,-21.9300857013983,-49.9814081081604,-4.35093391830915,-1113.45872801083,2.05775,1,0.320987654321,0,2.42422556391,0.8614,72,26.496994619931,9,108.97616729323,102.6927,1,-1.13635261665092,0,0.961646433594952,-0.149196306362127,3,72,-73.5304176273361,9,33.1821070269069,23.933303062433,216,1,-14.3301759133965
208,1606,9,17.079107505071,0,0,1,1,0.328947368421,0,1.504020676692,1.316,1.623,3,74,3.4627872e-05,2.485,-10.151359897756,320,MB23074,-1.11185751541829,0.484276288532454,0.274596832903126,0,-0.065427904606583,-0.241768155164637,-0.580849158923863,0.00584120297699697,-0.155356954702178,-0.220440101793658,0.0204278791429663,-7.5403698691926,-11.3301759133965,-4.59564118927298,-1.57465042850699,-25.1274089505468,-15.6152501488498,-43.084799278304,-19.2789671709681,-21.9300857013983,-139.095880073507,-46.6414318227324,-11.3301759133965,10.3476212482149,-1.57465042850699,-8.23494775347475,-3.42354804196486,-156.878664862427,-43.084799278304,35.5311603639896,-21.9300857013983,-49.9814081081604,-4.35093391830915,-1113.45872801083,2.05775,4,1.315789473684,0,6.016082706768,5.264,72,26.496994619931,9,108.97616729323,102.6927,4,-4.44743006167316,0,1.93710515412982,1.0983873316125,12,72,-73.5304176273361,9,33.1821070269069,23.933303062433,216,4,-11.3301759133965
209,1607,9,17.677484787018,0,0,1,1,0.201298701299,0,1.867283834586,1.3561,2.015,3,74,0.000134721235,9.668,-8.792811094463,321,MB240D74,-1.602965397927,0.700619195398646,0.304612933111763,0,-0.193076571728583,-0.241768155164637,-0.217586001029863,0.045941202976997,-0.646464837210887,-0.00409719492746563,0.0504439793516034,-7.5403698691926,-11.3301759133965,-4.59564118927298,-1.57465042850699,-25.1274089505468,-15.6152501488498,-43.084799278304,-19.2789671709681,-21.9300857013983,-139.095880073507,-46.6414318227324,-11.3301759133965,10.3476212482149,-1.57465042850699,-8.23494775347475,-3.42354804196486,-156.878664862427,-43.084799278304,35.5311603639896,-21.9300857013983,-49.9814081081604,-4.35093391830915,-1113.45872801083,2.05775,4,0.805194805196,0,7.469135338344,5.4244,72,26.496994619931,9,108.97616729323,102.6927,4,-6.411861591708,0,2.80247678159459,1.21845173244705,12,72,-73.5304176273361,9,33.1821070269069,23.933303062433,216,4,-11.3301759133965
188,1608,9,22.210953346856,0,0,1,1,0.39039039039,1,1.440078947368,1.295,1.554,3,74,8.7106169e-05,6.251,-9.228891106355,322,MB28073,-0.940608039525861,0.440832251945456,0.258510695151501,0,-0.00398488263758295,0.758231844835363,-0.644790888247863,-0.0151587970230032,0.0158925211902509,-0.263884138380656,0.00434174139134175,-7.5403698691926,-11.3301759133965,-4.59564118927298,-1.57465042850699,-25.1274089505468,-15.6152501488498,-43.084799278304,-19.2789671709681,-21.9300857013983,-139.095880073507,-46.6414318227324,-11.3301759133965,10.3476212482149,-1.57465042850699,-8.23494775347475,-3.42354804196486,-156.878664862427,-43.084799278304,35.5311603639896,-21.9300857013983,-49.9814081081604,-4.35093391830915,-1113.45872801083,2.05775,4,1.56156156156,4,5.760315789472,5.18,72,26.496994619931,9,108.97616729323,102.6927,4,-3.76243215810345,4,1.76332900778182,1.034042780606,12,72,-73.5304176273361,9,33.1821070269069,23.933303062433,216,4,-11.3301759133965
210,1609,9,32.089249492901,0,0,1,1,0.460358056266,1,1.339069548872,1.554,1.445,3,74,6.2762148e-05,4.504,-9.556666666467,323,MB450S74,-0.775750709095122,0.368109321564396,0.440832251945456,0,0.0659827832384171,0.758231844835363,-0.745800286743863,0.243841202976997,0.18074985162099,-0.336607068761716,0.186663298185296,-7.5403698691926,-11.3301759133965,-4.59564118927298,-1.57465042850699,-25.1274089505468,-15.6152501488498,-43.084799278304,-19.2789671709681,-21.9300857013983,-139.095880073507,-46.6414318227324,-11.3301759133965,10.3476212482149,-1.57465042850699,-8.23494775347475,-3.42354804196486,-156.878664862427,-43.084799278304,35.5311603639896,-21.9300857013983,-49.9814081081604,-4.35093391830915,-1113.45872801083,2.05775,4,1.841432225064,4,5.356278195488,6.216,72,26.496994619931,9,108.97616729323,102.6927,4,-3.10300283638049,4,1.47243728625758,1.76332900778182,12,72,-73.5304176273361,9,33.1821070269069,23.933303062433,216,4,-11.3301759133965
211,1610,26,6.440162271805,0,0,1,1,0.348675034868,0,1.734766917293,1.0206,1.872,3,74,0.000660828003,47.423,-7.202525214223,324,OP190074,-1.05361492273595,0.6270073780554,0.020390689647734,0,-0.045700238159583,-0.241768155164637,-0.350102918322863,-0.289558797023003,-0.0971143620198377,-0.0777090122707116,-0.233778264112425,-7.5403698691926,-14.3301759133965,-5.62796067078098,-3.57465042850699,-29.5430950407718,-20.1157501488498,-43.084799278304,-19.2789671709681,-21.9300857013983,-139.095880073507,-46.6414318227324,-14.3301759133965,13.7251879874453,-3.57465042850699,-9.6017774328603,-4.68171006542897,-165.878664862427,-43.084799278304,35.5311603639896,-21.9300857013983,-49.9814081081604,-4.35093391830915,-1113.45872801083,2.05775,1,0.348675034868,0,1.734766917293,1.0206,72,26.496994619931,9,108.97616729323,102.6927,1,-1.05361492273595,0,0.6270073780554,0.020390689647734,3,72,-73.5304176273361,9,33.1821070269069,23.933303062433,216,1,-14.3301759133965
212,1611,14,9.797160243408,0,0,1,1,0.314285714286,0,1.710672932331,1.1682,1.846,3,74,2.7688363e-05,1.987,-10.375006593735,325,PG54074,-1.15745278869013,0.61302113608066,0.155464102624072,0,-0.080089558741583,-0.241768155164637,-0.374196903284863,-0.141958797023003,-0.200952227974022,-0.0916952542454516,-0.0987048511360874,-7.5403698691926,-14.3301759133965,-5.66234999136298,-3.57465042850699,-29.5671890257338,-19.9681501488498,-43.084799278304,-19.2789671709681,-21.9300857013983,-139.095880073507,-46.6414318227324,-14.3301759133965,13.6213501214911,-3.57465042850699,-9.61576367483504,-4.54663665245263,-165.878664862427,-43.084799278304,35.5311603639896,-21.9300857013983,-49.9814081081604,-4.35093391830915,-1113.45872801083,2.05775,1,0.314285714286,0,1.710672932331,1.1682,72,26.496994619931,9,108.97616729323,102.6927,1,-1.15745278869013,0,0.61302113608066,0.155464102624072,3,72,-73.5304176273361,9,33.1821070269069,23.933303062433,216,1,-14.3301759133965
213,1612,12,10.953346855984,0,0,1,1,0.349926071957,0,1.964586466165,1.053,2.12,3,74,0.000134289258,9.637,-8.796022700435,326,PS1.8R74,-1.05003336978939,0.751416088683921,0.0516432331518384,0,-0.044449201070583,-0.241768155164637,-0.120283369450862,-0.257158797023003,-0.0935328090732809,0.0466996983578092,-0.202525720608321,-7.5403698691926,-13.3301759133965,-5.00899905053898,-3.57465042850699,-27.6026025595688,-19.0017501488498,-43.084799278304,-19.2789671709681,-21.9300857013983,-139.095880073507,-46.6414318227324,-13.3301759133965,13.2470342971249,-3.57465042850699,-8.86434758615112,-4.57201609561831,-162.878664862427,-43.084799278304,35.5311603639896,-21.9300857013983,-49.9814081081604,-4.35093391830915,-1113.45872801083,2.05775,2,0.699852143914,0,3.92917293233,2.106,72,26.496994619931,9,108.97616729323,102.6927,2,-2.10006673957879,0,1.50283217736784,0.103286466303677,6,72,-73.5304176273361,9,33.1821070269069,23.933303062433,216,2,-13.3301759133965
214,1613,12,24.087221095335,0,0,1,1,0.617710583153,0,1.710672932331,1.0816,1.846,3,74,6.7834399e-05,4.868,-9.478949382179,327,PS911S74,-0.481735243266944,0.61302113608066,0.0784414263065625,0,0.223335310125417,-0.241768155164637,-0.374196903284863,-0.228558797023003,0.474765317449168,-0.0916952542454516,-0.175727527453597,-7.5403698691926,-13.3301759133965,-5.00899905053898,-3.57465042850699,-27.6026025595688,-19.0017501488498,-43.084799278304,-19.2789671709681,-21.9300857013983,-139.095880073507,-46.6414318227324,-13.3301759133965,13.2470342971249,-3.57465042850699,-8.86434758615112,-4.57201609561831,-162.878664862427,-43.084799278304,35.5311603639896,-21.9300857013983,-49.9814081081604,-4.35093391830915,-1113.45872801083,2.05775,2,1.235421166306,0,3.421345864662,2.1632,72,26.496994619931,9,108.97616729323,102.6927,2,-0.963470486533889,0,1.22604227216132,0.156882852613125,6,72,-73.5304176273361,9,33.1821070269069,23.933303062433,216,2,-13.3301759133965
215,1614,24,5.669371196755,0,0,1,1,0.312049927988,0,2.000727443609,1.131,2.159,3,74,3.014088e-05,2.163,-10.290136410334,328,RNR1274,-1.16459207837282,0.76964515153267,0.123102197133983,0,-0.0823253450395829,-0.241768155164637,-0.0841423920068625,-0.179158797023003,-0.208091517656709,0.0649287612065582,-0.131066756626176,-7.5403698691926,-14.3301759133965,-5.66458577766098,-3.57465042850699,-29.2771345144558,-20.0053501488498,-43.084799278304,-19.2789671709681,-21.9300857013983,-139.095880073507,-46.6414318227324,-14.3301759133965,13.6142108318084,-3.57465042850699,-9.45913965938303,-4.57899855794272,-165.878664862427,-43.084799278304,35.5311603639896,-21.9300857013983,-49.9814081081604,-4.35093391830915,-1113.45872801083,2.05775,1,0.312049927988,0,2.000727443609,1.131,72,26.496994619931,9,108.97616729323,102.6927,1,-1.16459207837282,0,0.76964515153267,0.123102197133983,3,72,-73.5304176273361,9,33.1821070269069,23.933303062433,216,1,-14.3301759133965
216,1615,11,9.833671399594,0,0,1,1,0.410476935106,0,1.614296992481,1.1591,1.742,3,74,5.6770202e-05,4.074,-9.6570072395,329,SA99LE74,-0.890435538986126,0.555033878430311,0.147643841912562,0,0.016101662078417,-0.241768155164637,-0.470572843134863,-0.151058797023003,0.0660650217299865,-0.149682511895801,-0.106525111847597,-7.5403698691926,-14.3301759133965,-5.56615877054298,-3.57465042850699,-29.6635649655838,-19.9772501488498,-43.084799278304,-19.2789671709681,-21.9300857013983,-139.095880073507,-46.6414318227324,-14.3301759133965,13.8883673711951,-3.57465042850699,-9.67375093248539,-4.55445691316414,-165.878664862427,-43.084799278304,35.5311603639896,-21.9300857013983,-49.9814081081604,-4.35093391830915,-1113.45872801083,2.05775,1,0.410476935106,0,1.614296992481,1.1591,72,26.496994619931,9,108.97616729323,102.6927,1,-0.890435538986126,0,0.555033878430311,0.147643841912562,3,72,-73.5304176273361,9,33.1821070269069,23.933303062433,216,1,-14.3301759133965
217,1616,5,6.687626774848,0,1,0,1,0.299754299754,0,2.134171052632,0.96,2.303,3,74,0.000168945,12.124,-8.566445598109,330,SBDL74,-1.20479214071034,0.834212620838548,-0.0408219945202552,0,-0.094620973273583,-0.241768155164637,0.0493012170161373,-0.350158797023003,-0.248291579994226,0.129496230512436,-0.294990948280414,-7.5403698691926,-14.3301759133965,-5.67688140589498,-3.57465042850699,-29.1436909054328,-20.1763501488498,-43.084799278304,-19.2789671709681,-21.9300857013983,-139.095880073507,-46.6414318227324,-14.3301759133965,13.5740107694709,-3.57465042850699,-9.39457219007716,-4.74292274959696,-165.878664862427,-43.084799278304,35.5311603639896,-21.9300857013983,-49.9814081081604,-4.35093391830915,-1113.45872801083,2.05775,1,0.299754299754,0,2.134171052632,0.96,72,26.496994619931,9,108.97616729323,102.6927,1,-1.20479214071034,0,0.834212620838548,-0.0408219945202552,3,72,-73.5304176273361,9,33.1821070269069,23.933303062433,216,1,-14.3301759133965
218,1618,1,5.37322515213,0,1,0,1,0.317073170732,0,2.174945488722,0.96,2.347,3,74,0.001440770313,103.394,-6.423085623993,331,TYCORO74,-1.14862270924185,0.853137916868886,-0.0408219945202552,0,-0.077302102295583,-0.241768155164637,0.0900756531061373,-0.350158797023003,-0.192122148525736,0.148421526542774,-0.294990948280414,-7.5403698691926,-11.3301759133965,-4.42611197516098,-3.57465042850699,-23.8115066949068,-17.0698501488498,-43.084799278304,-19.2789671709681,-21.9300857013983,-139.095880073507,-46.6414318227324,-11.3301759133965,10.9617766952067,-3.57465042850699,-7.45072433751032,-4.64691315364115,-156.878664862427,-43.084799278304,35.5311603639896,-21.9300857013983,-49.9814081081604,-4.35093391830915,-1113.45872801083,2.05775,4,1.268292682928,0,8.699781954888,3.84,72,26.496994619931,9,108.97616729323,102.6927,4,-4.59449083696739,0,3.41255166747555,-0.163287978081021,12,72,-73.5304176273361,9,33.1821070269069,23.933303062433,216,4,-11.3301759133965
218,1620,1,5.839756592292,0,1,0,1,0.400826446281,0,1.899718045113,0.9405,2.05,3,74,0.000739197079,53.047,-7.090454244268,332,TYCORO74,-0.914226747653283,0.717839793150317,-0.061343630241052,0,0.00645117325341704,-0.241768155164637,-0.185151790502863,-0.369658797023003,0.0422738130628293,0.0131234028242048,-0.315512584001211,-7.5403698691926,-11.3301759133965,-4.42611197516098,-3.57465042850699,-23.8115066949068,-17.0698501488498,-43.084799278304,-19.2789671709681,-21.9300857013983,-139.095880073507,-46.6414318227324,-11.3301759133965,10.9617766952067,-3.57465042850699,-7.45072433751032,-4.64691315364115,-156.878664862427,-43.084799278304,35.5311603639896,-21.9300857013983,-49.9814081081604,-4.35093391830915,-1113.45872801083,2.05775,4,1.603305785124,0,7.598872180452,3.762,72,26.496994619931,9,108.97616729323,102.6927,4,-3.65690699061313,0,2.87135917260127,-0.245374520964208,12,72,-73.5304176273361,9,33.1821070269069,23.933303062433,216,4,-11.3301759133965
85,1621,1,6.793103448276,0,1,0,1,0.4,0,1.762567669173,1.0332,1.902,3,74,0.000824547469,59.172,-6.981184100275,333,TYCELI71,-0.916290731874155,0.642905964123199,0.0326607822395483,0,0.00562472697241706,-0.241768155164637,-0.322302166442863,-0.276958797023003,0.0402098288419572,-0.0618104262029134,-0.221508171520611,-7.5403698691926,-11.3301759133965,-4.42611197516098,-3.57465042850699,-23.8115066949068,-17.0698501488498,-43.084799278304,-19.2789671709681,-21.9300857013983,-139.095880073507,-46.6414318227324,-11.3301759133965,10.9617766952067,-3.57465042850699,-7.45072433751032,-4.64691315364115,-156.878664862427,-43.084799278304,35.5311603639896,-21.9300857013983,-49.9814081081604,-4.35093391830915,-1113.45872801083,2.05775,4,1.6,0,7.050270676692,4.1328,72,26.496994619931,9,108.97616729323,102.6927,4,-3.66516292749662,0,2.57162385649279,0.130643128958193,12,72,-73.5304176273361,9,33.1821070269069,23.933303062433,216,4,-11.3301759133965
219,1622,1,7.614604462475,0,1,0,1,0.432624113475,0,1.62912406015,1.1328,1.758,3,74,0.000198333403,14.233,-8.406069345216,334,TYMARK74,-0.837886026205267,0.564176799262985,0.124692443957318,0,0.0382488404474171,-0.241768155164637,-0.455745775465862,-0.177358797023003,0.118614534510845,-0.140539591063127,-0.129476509802841,-7.5403698691926,-11.3301759133965,-4.42611197516098,-3.57465042850699,-23.8115066949068,-17.0698501488498,-43.084799278304,-19.2789671709681,-21.9300857013983,-139.095880073507,-46.6414318227324,-11.3301759133965,10.9617766952067,-3.57465042850699,-7.45072433751032,-4.64691315364115,-156.878664862427,-43.084799278304,35.5311603639896,-21.9300857013983,-49.9814081081604,-4.35093391830915,-1113.45872801083,2.05775,4,1.7304964539,0,6.5164962406,4.5312,72,26.496994619931,9,108.97616729323,102.6927,4,-3.35154410482107,0,2.25670719705194,0.498769775829273,12,72,-73.5304176273361,9,33.1821070269069,23.933303062433,216,4,-11.3301759133965
220,1623,7,5.324543610548,0,0,1,1,0.251228836701,0,2.294488721805,1.0004,2.476,3,74,0.003395398743,243.664,-5.565842330195,335,VWBEET74,-1.38139105519239,0.90664435482235,0.000399920021326891,0,-0.143146436326583,-0.241768155164637,0.209618886189137,-0.309758797023003,-0.424890494476277,0.201927964496238,-0.253769033738832,-7.5403698691926,-12.3301759133965,-5.05511346411098,-3.57465042850699,-25.3572284994178,-17.8316501488498,-43.084799278304,-19.2789671709681,-21.9300857013983,-139.095880073507,-46.6414318227324,-12.3301759133965,11.2026079004712,-3.57465042850699,-7.98657849406062,-4.42136475848302,-159.878664862427,-43.084799278304,35.5311603639896,-21.9300857013983,-49.9814081081604,-4.35093391830915,-1113.45872801083,2.05775,3,0.753686510103,0,6.883466165415,3.0012,72,26.496994619931,9,108.97616729323,102.6927,3,-4.14417316557717,0,2.71993306446705,0.00119976006398067,9,72,-73.5304176273361,9,33.1821070269069,23.933303062433,216,3,-12.3301759133965
221,1624,7,8.336713995943,0,0,1,1,0.365853658537,0,1.961806390977,1.0899,2.117,3,74,0.000518860694,37.235,-7.444383378142,336,VWDASH74,-1.00552186560096,0.749999992152728,0.086085948913129,0,-0.0285216144905829,-0.241768155164637,-0.123063444638863,-0.220258797023003,-0.0490213048848521,0.0452836018266161,-0.16808300484703,-7.5403698691926,-12.3301759133965,-5.05511346411098,-3.57465042850699,-25.3572284994178,-17.8316501488498,-43.084799278304,-19.2789671709681,-21.9300857013983,-139.095880073507,-46.6414318227324,-12.3301759133965,11.2026079004712,-3.57465042850699,-7.98657849406062,-4.42136475848302,-159.878664862427,-43.084799278304,35.5311603639896,-21.9300857013983,-49.9814081081604,-4.35093391830915,-1113.45872801083,2.05775,3,1.097560975611,0,5.885419172931,3.2697,72,26.496994619931,9,108.97616729323,102.6927,3,-3.01656559680289,0,2.24999997645818,0.258257846739387,9,72,-73.5304176273361,9,33.1821070269069,23.933303062433,216,3,-12.3301759133965
222,1625,7,8.316430020284,0,0,1,1,0.3044397463,0,1.664338345865,1.2144,1.796,3,74,0.000323983111,23.25,-7.915327425271,337,VW41274,-1.18928208891663,0.585561969880008,0.194250127659228,0,-0.089935526727583,-0.241768155164637,-0.420531489750863,-0.0957587970230032,-0.232781528200515,-0.119154420446104,-0.0599188261009309,-7.5403698691926,-12.3301759133965,-5.05511346411098,-3.57465042850699,-25.3572284994178,-17.8316501488498,-43.084799278304,-19.2789671709681,-21.9300857013983,-139.095880073507,-46.6414318227324,-12.3301759133965,11.2026079004712,-3.57465042850699,-7.98657849406062,-4.42136475848302,-159.878664862427,-43.084799278304,35.5311603639896,-21.9300857013983,-49.9814081081604,-4.35093391830915,-1113.45872801083,2.05775,3,0.9133192389,0,4.993015037595,3.6432,72,26.496994619931,9,108.97616729323,102.6927,3,-3.56784626674988,0,1.75668590964002,0.582750382977685,9,72,-73.5304176273361,9,33.1821070269069,23.933303062433,216,3,-12.3301759133965
197,1626,6,10.020283975659,0,0,1,1,0.377947295423,1,1.664338345865,1.1656,1.796,3,74,0.000162604685,11.669,-8.604696804481,338,VV14473,-0.973000523181713,0.585561969880008,0.153235975898858,0,-0.016427977604583,0.758231844835363,-0.420531489750863,-0.144558797023003,-0.0164999624656005,-0.119154420446104,-0.100932977861301,-7.5403698691926,-13.3301759133965,-5.19677453462798,-1.57465042850699,-28.0678018076888,-18.6651501488498,-43.084799278304,-19.2789671709681,-21.9300857013983,-139.095880073507,-46.6414318227324,-13.3301759133965,12.8942849338778,-1.57465042850699,-9.13159753709914,-4.28220207395014,-162.878664862427,-43.084799278304,35.5311603639896,-21.9300857013983,-49.9814081081604,-4.35093391830915,-1113.45872801083,2.05775,2,0.755894590846,2,3.32867669173,2.3312,72,26.496994619931,9,108.97616729323,102.6927,2,-1.94600104636343,2,1.17112393976002,0.306471951797716,6,72,-73.5304176273361,9,33.1821070269069,23.933303062433,216,2,-13.3301759133965
196,1627,6,14.188640973631,0,0,1,1,0.401913875598,1,1.545721804511,1.3056,1.668,3,74,0.00019217424,13.791,-8.437616351812,339,VV164E73,-0.911517453121712,0.511625303936555,0.266662705227706,0,0.00753860257041705,0.758231844835363,-0.539148031104863,-0.00455879702300299,0.0449831075944006,-0.193091086389557,0.0124937514675463,-7.5403698691926,-13.3301759133965,-5.19677453462798,-1.57465042850699,-28.0678018076888,-18.6651501488498,-43.084799278304,-19.2789671709681,-21.9300857013983,-139.095880073507,-46.6414318227324,-13.3301759133965,12.8942849338778,-1.57465042850699,-9.13159753709914,-4.28220207395014,-162.878664862427,-43.084799278304,35.5311603639896,-21.9300857013983,-49.9814081081604,-4.35093391830915,-1113.45872801083,2.05775,2,0.803827751196,2,3.091443609022,2.6112,72,26.496994619931,9,108.97616729323,102.6927,2,-1.82303490624342,2,1.02325060787311,0.533325410455411,6,72,-73.5304176273361,9,33.1821070269069,23.933303062433,216,2,-13.3301759133965
223,597,15,5.200743494424,1,0,0,1,0.334075723831,0,1.802821869489,1.2141,1.9,4,75,0.00091418612,66.614,-6.882965733496,340,AMGREM75,-1.09638759364521,0.641853886172395,0.194003061567792,0,-0.060299549196583,-0.241768155164637,-0.282047966126863,-0.0960587970230031,-0.139887032929093,-0.0628625041537173,-0.0601658921923668,-6.5403698691926,-11.3301759133965,-4.68820898003698,-3.57465042850699,-24.5410012878698,-15.5322501488498,-22.084799278304,-12.8166414060071,-20.9300857013983,-104.510495338523,-17.6203318227324,-11.3301759133965,10.2402459178314,-3.57465042850699,-7.94135396569333,-3.38241450991259,-152.878664862427,-22.084799278304,10.9067897577103,-20.9300857013983,-41.0592759080537,1.96631553237379,-957.458728010826,2.02915,4,1.336302895324,0,7.211287477956,4.8564,93,32.959320384892,10,143.561552028214,131.7138,4,-4.38555037458082,0,2.56741554468958,0.77601224627117,16,93,-98.1547882336154,10,42.1042392270136,30.2505525131159,372,4,-11.3301759133965
92,599,15,5.806691449814,1,0,0,1,0.347101700798,0,1.707936507937,1.3464,1.8,4,75,0.001342734022,97.841,-6.498536787066,341,AMHORN72,-1.05813745610335,0.587786664902119,0.297434363894459,0,-0.0472735722295829,-0.241768155164637,-0.376933327678863,0.036241202976997,-0.101636895387241,-0.116929725423993,0.0432654101343,-6.5403698691926,-11.3301759133965,-4.68820898003698,-3.57465042850699,-24.5410012878698,-15.5322501488498,-22.084799278304,-12.8166414060071,-20.9300857013983,-104.510495338523,-17.6203318227324,-11.3301759133965,10.2402459178314,-3.57465042850699,-7.94135396569333,-3.38241450991259,-152.878664862427,-22.084799278304,10.9067897577103,-20.9300857013983,-41.0592759080537,1.96631553237379,-957.458728010826,2.02915,4,1.388406803192,0,6.831746031748,5.3856,93,32.959320384892,10,143.561552028214,131.7138,4,-4.23254982441341,0,2.35114665960848,1.18973745557784,16,93,-98.1547882336154,10,42.1042392270136,30.2505525131159,372,4,-11.3301759133965
224,601,15,6.131970260223,1,0,0,1,0.300500834725,0,1.707936507937,1.3588,1.8,4,75,0.001328022287,96.769,-6.509553804103,342,AMPACE75,-1.20230474722371,0.587786664902119,0.306601957304292,0,-0.093874438302583,-0.241768155164637,-0.376933327678863,0.0486412029769969,-0.245804186507599,-0.116929725423993,0.0524330035441326,-6.5403698691926,-11.3301759133965,-4.68820898003698,-3.57465042850699,-24.5410012878698,-15.5322501488498,-22.084799278304,-12.8166414060071,-20.9300857013983,-104.510495338523,-17.6203318227324,-11.3301759133965,10.2402459178314,-3.57465042850699,-7.94135396569333,-3.38241450991259,-152.878664862427,-22.084799278304,10.9067897577103,-20.9300857013983,-41.0592759080537,1.96631553237379,-957.458728010826,2.02915,4,1.2020033389,0,6.831746031748,5.4352,93,32.959320384892,10,143.561552028214,131.7138,4,-4.80921898889484,0,2.35114665960848,1.22640782921717,16,93,-98.1547882336154,10,42.1042392270136,30.2505525131159,372,4,-11.3301759133965
94,602,15,6.416356877323,1,0,0,1,0.306748466258,0,1.518165784832,1.6848,1.6,4,75,0.000837800376,61.048,-6.970220059174,343,AMMATA72,-1.18172719537754,0.470003629245736,0.521646862397574,0,-0.087626806769583,-0.241768155164637,-0.566704050783863,0.374641202976997,-0.225226634661424,-0.234712761080376,0.267477908637415,-6.5403698691926,-11.3301759133965,-4.68820898003698,-3.57465042850699,-24.5410012878698,-15.5322501488498,-22.084799278304,-12.8166414060071,-20.9300857013983,-104.510495338523,-17.6203318227324,-11.3301759133965,10.2402459178314,-3.57465042850699,-7.94135396569333,-3.38241450991259,-152.878664862427,-22.084799278304,10.9067897577103,-20.9300857013983,-41.0592759080537,1.96631553237379,-957.458728010826,2.02915,4,1.226993865032,0,6.072663139328,6.7392,93,32.959320384892,10,143.561552028214,131.7138,4,-4.72690878151015,0,1.88001451698294,2.0865874495903,16,93,-98.1547882336154,10,42.1042392270136,30.2505525131159,372,4,-11.3301759133965
